episode,distance,duration_ticks,crashed,epsilon
865,3970.00,397,True,0.7255
866,2390.00,239,True,0.7254
867,4310.00,431,True,0.7252
868,5050.00,505,True,0.7250
869,8180.00,818,True,0.7246
870,3790.00,379,True,0.7244
871,4160.00,416,True,0.7242
872,2260.00,226,True,0.7241
873,5410.00,541,True,0.7239
874,4010.00,401,True,0.7237
875,5040.00,504,True,0.7235
876,5360.00,536,True,0.7233
877,1740.00,174,True,0.7232
878,2620.00,262,True,0.7231
879,8590.00,859,True,0.7227
880,2150.00,215,True,0.7226
881,4920.00,492,True,0.7224
882,6460.00,646,True,0.7221
883,5510.00,551,True,0.7218
884,2210.00,221,True,0.7217
885,1920.00,192,True,0.7216
886,7860.00,786,True,0.7213
887,2690.00,269,True,0.7212
888,1880.00,188,True,0.7211
889,4260.00,426,True,0.7209
890,4840.00,484,True,0.7207
891,1830.00,183,True,0.7206
892,3730.00,373,True,0.7204
893,3240.00,324,True,0.7203
894,7810.00,781,True,0.7199
895,2360.00,236,True,0.7198
896,6460.00,646,True,0.7195
897,1860.00,186,True,0.7194
898,2470.00,247,True,0.7193
899,5020.00,502,True,0.7191
900,5830.00,583,True,0.7189
901,6920.00,692,True,0.7185
902,2490.00,249,True,0.7184
903,2590.00,259,True,0.7183
904,3330.00,333,True,0.7182
905,3410.00,341,True,0.7180
906,7590.00,759,True,0.7177
907,4650.00,465,True,0.7175
908,2510.00,251,True,0.7174
909,3970.00,397,True,0.7172
910,2060.00,206,True,0.7171
911,3190.00,319,True,0.7170
912,2820.00,282,True,0.7168
913,2740.00,274,True,0.7167
914,8720.00,872,True,0.7163
915,5490.00,549,True,0.7161
916,4990.00,499,True,0.7159
917,4290.00,429,True,0.7157
918,4040.00,404,True,0.7155
919,2940.00,294,True,0.7154
920,2260.00,226,True,0.7153
921,12100.00,1210,True,0.7147
922,2920.00,292,True,0.7146
923,2150.00,215,True,0.7145
924,5620.00,562,True,0.7142
925,3150.00,315,True,0.7141
926,7360.00,736,True,0.7138
927,2170.00,217,True,0.7137
928,21290.00,2129,True,0.7127
929,1780.00,178,True,0.7127
930,4240.00,424,True,0.7125
931,5700.00,570,True,0.7122
932,3760.00,376,True,0.7121
933,2340.00,234,True,0.7120
934,11780.00,1178,True,0.7114
935,4050.00,405,True,0.7113
936,6690.00,669,True,0.7110
937,2290.00,229,True,0.7109
938,4710.00,471,True,0.7107
939,2310.00,231,True,0.7105
940,3920.00,392,True,0.7104
941,1710.00,171,True,0.7103
942,4160.00,416,True,0.7101
943,1960.00,196,True,0.7100
944,2500.00,250,True,0.7099
945,4220.00,422,True,0.7097
946,8020.00,802,True,0.7094
947,4550.00,455,True,0.7092
948,6760.00,676,True,0.7089
949,1790.00,179,True,0.7088
950,2130.00,213,True,0.7087
951,10800.00,1080,True,0.7082
952,3010.00,301,True,0.7081
953,4240.00,424,True,0.7079
954,3150.00,315,True,0.7078
955,4500.00,450,True,0.7076
956,6310.00,631,True,0.7073
957,3690.00,369,True,0.7071
958,4820.00,482,True,0.7069
959,3820.00,382,True,0.7068
960,4040.00,404,True,0.7066
961,3580.00,358,True,0.7064
962,4980.00,498,True,0.7062
963,3200.00,320,True,0.7061
964,1710.00,171,True,0.7060
965,1680.00,168,True,0.7059
966,3980.00,398,True,0.7058
967,3640.00,364,True,0.7056
968,3260.00,326,True,0.7055
969,1850.00,185,True,0.7054
970,3590.00,359,True,0.7052
971,2750.00,275,True,0.7051
972,3370.00,337,True,0.7050
973,1690.00,169,True,0.7049
974,6040.00,604,True,0.7046
975,4760.00,476,True,0.7044
976,3950.00,395,True,0.7042
977,5840.00,584,True,0.7040
978,2230.00,223,True,0.7039
979,2130.00,213,True,0.7038
980,2470.00,247,True,0.7037
981,2010.00,201,True,0.7036
982,7360.00,736,True,0.7033
983,5090.00,509,True,0.7031
984,3030.00,303,True,0.7029
985,3550.00,355,True,0.7028
986,1600.00,160,True,0.7027
987,2360.00,236,True,0.7026
988,3410.00,341,True,0.7024
989,6470.00,647,True,0.7022
990,2430.00,243,True,0.7021
991,4140.00,414,True,0.7019
992,3310.00,331,True,0.7017
993,2800.00,280,True,0.7016
994,4380.00,438,True,0.7014
995,2300.00,230,True,0.7013
996,1730.00,173,True,0.7012
997,3970.00,397,True,0.7011
998,2300.00,230,True,0.7010
999,7040.00,704,True,0.7007
1000,7080.00,708,True,0.7004
1001,2330.00,233,True,0.7003
1002,1890.00,189,True,0.7002
1003,3390.00,339,True,0.7000
1004,3190.00,319,True,0.6999
1005,3360.00,336,True,0.6997
1006,5480.00,548,True,0.6995
1007,4690.00,469,True,0.6993
1008,3730.00,373,True,0.6991
1009,3690.00,369,True,0.6990
1010,9930.00,993,True,0.6986
1011,2910.00,291,True,0.6984
1012,3960.00,396,True,0.6983
1013,5170.00,517,True,0.6980
1014,3280.00,328,True,0.6979
1015,2420.00,242,True,0.6978
1016,3800.00,380,True,0.6976
1017,2080.00,208,True,0.6975
1018,10480.00,1048,True,0.6971
1019,3560.00,356,True,0.6969
1020,3530.00,353,True,0.6968
1021,3460.00,346,True,0.6966
1022,4620.00,462,True,0.6964
1023,2840.00,284,True,0.6963
1024,3210.00,321,True,0.6962
1025,5280.00,528,True,0.6959
1026,4900.00,490,True,0.6957
1027,3770.00,377,True,0.6956
1028,2640.00,264,True,0.6955
1029,3510.00,351,True,0.6953
1030,6920.00,692,True,0.6950
1031,14460.00,1446,True,0.6944
1032,5360.00,536,True,0.6942
1033,7370.00,737,True,0.6938
1034,2310.00,231,True,0.6937
1035,4990.00,499,True,0.6935
1036,3710.00,371,True,0.6934
1037,2830.00,283,True,0.6932
1038,2920.00,292,True,0.6931
1039,4580.00,458,True,0.6929
1040,3170.00,317,True,0.6928
1041,3620.00,362,True,0.6926
1042,14170.00,1417,True,0.6920
1043,1800.00,180,True,0.6919
1044,5340.00,534,True,0.6917
1045,1720.00,172,True,0.6916
1046,6700.00,670,True,0.6914
1047,6410.00,641,True,0.6911
1048,2190.00,219,True,0.6910
1049,2770.00,277,True,0.6909
1050,6680.00,668,True,0.6906
1051,4240.00,424,True,0.6904
1052,3170.00,317,True,0.6903
1053,3440.00,344,True,0.6901
1054,5300.00,530,True,0.6899
1055,2490.00,249,True,0.6898
1056,3840.00,384,True,0.6896
1057,4790.00,479,True,0.6894
1058,1900.00,190,True,0.6893
1059,2270.00,227,True,0.6892
1060,3150.00,315,True,0.6891
1061,2700.00,270,True,0.6890
1062,2170.00,217,True,0.6889
1063,5070.00,507,True,0.6887
1064,3180.00,318,True,0.6886
1065,4340.00,434,True,0.6884
1066,2480.00,248,True,0.6883
1067,2830.00,283,True,0.6881
1068,1810.00,181,True,0.6881
1069,3300.00,330,True,0.6879
1070,1690.00,169,True,0.6879
1071,7430.00,743,True,0.6875
1072,5890.00,589,True,0.6873
1073,5880.00,588,True,0.6870
1074,2240.00,224,True,0.6869
1075,1980.00,198,True,0.6869
1076,1610.00,161,True,0.6868
1077,5050.00,505,True,0.6866
1078,4600.00,460,True,0.6864
1079,5750.00,575,True,0.6861
1080,6090.00,609,True,0.6859
1081,4680.00,468,True,0.6857
1082,2290.00,229,True,0.6856
1083,5460.00,546,True,0.6854
1084,3060.00,306,True,0.6852
1085,3570.00,357,True,0.6851
1086,3050.00,305,True,0.6849
1087,2680.00,268,True,0.6848
1088,1890.00,189,True,0.6847
1089,4310.00,431,True,0.6846
1090,2170.00,217,True,0.6845
1091,2940.00,294,True,0.6844
1092,4430.00,443,True,0.6842
1093,3320.00,332,True,0.6840
1094,2660.00,266,True,0.6839
1095,3180.00,318,True,0.6838
1096,3750.00,375,True,0.6836
1097,1760.00,176,True,0.6835
1098,2850.00,285,True,0.6834
1099,7460.00,746,True,0.6831
1100,4030.00,403,True,0.6829
1101,9480.00,948,True,0.6825
1102,3950.00,395,True,0.6824
1103,2420.00,242,True,0.6823
1104,4470.00,447,True,0.6821
1105,5240.00,524,True,0.6819
1106,1660.00,166,True,0.6818
1107,1740.00,174,True,0.6817
1108,1770.00,177,True,0.6816
1109,2160.00,216,True,0.6816
1110,6280.00,628,True,0.6813
1111,6050.00,605,True,0.6810
1112,7860.00,786,True,0.6807
1113,9650.00,965,True,0.6803
1114,14590.00,1459,True,0.6797
1115,3130.00,313,True,0.6796
1116,4510.00,451,True,0.6794
1117,3690.00,369,True,0.6792
1118,4070.00,407,True,0.6790
1119,3000.00,300,True,0.6789
1120,9570.00,957,True,0.6785
1121,2810.00,281,True,0.6784
1122,3380.00,338,True,0.6783
1123,4240.00,424,True,0.6781
1124,2820.00,282,True,0.6780
1125,4440.00,444,True,0.6778
1126,3540.00,354,True,0.6776
1127,7470.00,747,True,0.6773
1128,3380.00,338,True,0.6772
1129,3580.00,358,True,0.6770
1130,2520.00,252,True,0.6769
1131,10730.00,1073,True,0.6765
1132,3620.00,362,True,0.6763
1133,4690.00,469,True,0.6761
1134,1660.00,166,True,0.6760
1135,2030.00,203,True,0.6760
1136,4760.00,476,True,0.6758
1137,3990.00,399,True,0.6756
1138,2120.00,212,True,0.6755
1139,1910.00,191,True,0.6754
1140,2970.00,297,True,0.6753
1141,2460.00,246,True,0.6752
1142,2470.00,247,True,0.6751
1143,6110.00,611,True,0.6748
1144,2960.00,296,True,0.6747
1145,4000.00,400,True,0.6746
1146,2950.00,295,True,0.6744
1147,4430.00,443,True,0.6742
1148,4490.00,449,True,0.6741
1149,3300.00,330,True,0.6739
1150,2270.00,227,True,0.6738
1151,3960.00,396,True,0.6737
1152,3600.00,360,True,0.6735
1153,6000.00,600,True,0.6733
1154,4050.00,405,True,0.6731
1155,1860.00,186,True,0.6730
1156,2730.00,273,True,0.6729
1157,3780.00,378,True,0.6728
1158,2860.00,286,True,0.6726
1159,2130.00,213,True,0.6725
1160,2860.00,286,True,0.6724
1161,2370.00,237,True,0.6723
1162,4030.00,403,True,0.6722
1163,1600.00,160,True,0.6721
1164,3100.00,310,True,0.6720
1165,2520.00,252,True,0.6719
1166,3670.00,367,True,0.6717
1167,2220.00,222,True,0.6716
1168,2390.00,239,True,0.6715
1169,6770.00,677,True,0.6712
1170,3310.00,331,True,0.6711
1171,3900.00,390,True,0.6709
1172,3820.00,382,True,0.6708
1173,5860.00,586,True,0.6705
1174,9460.00,946,True,0.6701
1175,1760.00,176,True,0.6701
1176,2590.00,259,True,0.6700
1177,3050.00,305,True,0.6698
1178,2640.00,264,True,0.6697
1179,6010.00,601,True,0.6695
1180,4660.00,466,True,0.6693
1181,3900.00,390,True,0.6691
1182,4360.00,436,True,0.6690
1183,9390.00,939,True,0.6686
1184,11710.00,1171,True,0.6681
1185,4360.00,436,True,0.6679
1186,3950.00,395,True,0.6677
1187,3450.00,345,True,0.6676
1188,4720.00,472,True,0.6674
1189,4390.00,439,True,0.6672
1190,9720.00,972,True,0.6668
1191,7060.00,706,True,0.6665
1192,5120.00,512,True,0.6663
1193,4590.00,459,True,0.6661
1194,2820.00,282,True,0.6660
1195,4550.00,455,True,0.6658
1196,3200.00,320,True,0.6657
1197,5580.00,558,True,0.6655
1198,3450.00,345,True,0.6653
1199,4230.00,423,True,0.6652
1200,8130.00,813,True,0.6648
1201,2270.00,227,True,0.6647
1202,3770.00,377,True,0.6646
1203,10250.00,1025,True,0.6642
1204,8400.00,840,True,0.6638
1205,3450.00,345,True,0.6637
1206,2960.00,296,True,0.6635
1207,2660.00,266,True,0.6634
1208,2420.00,242,True,0.6633
1209,4860.00,486,True,0.6631
1210,2230.00,223,True,0.6630
1211,2380.00,238,True,0.6630
1212,3210.00,321,True,0.6628
1213,2220.00,222,True,0.6627
1214,3670.00,367,True,0.6626
1215,2030.00,203,True,0.6625
1216,3470.00,347,True,0.6624
1217,1990.00,199,True,0.6623
1218,2670.00,267,True,0.6622
1219,4000.00,400,True,0.6620
1220,2670.00,267,True,0.6619
1221,1930.00,193,True,0.6618
1222,2020.00,202,True,0.6617
1223,4700.00,470,True,0.6615
1224,3620.00,362,True,0.6614
1225,3970.00,397,True,0.6612
1226,8490.00,849,True,0.6609
1227,4030.00,403,True,0.6607
1228,3200.00,320,True,0.6606
1229,2170.00,217,True,0.6605
1230,2540.00,254,True,0.6604
1231,3880.00,388,True,0.6602
1232,3630.00,363,True,0.6601
1233,6780.00,678,True,0.6598
1234,6700.00,670,True,0.6595
1235,2180.00,218,True,0.6595
1236,4030.00,403,True,0.6593
1237,4260.00,426,True,0.6591
1238,2610.00,261,True,0.6590
1239,2070.00,207,True,0.6589
1240,2640.00,264,True,0.6588
1241,5580.00,558,True,0.6586
1242,2550.00,255,True,0.6585
1243,4290.00,429,True,0.6583
1244,5680.00,568,True,0.6581
1245,3200.00,320,True,0.6580
1246,3810.00,381,True,0.6578
1247,3820.00,382,True,0.6577
1248,6150.00,615,True,0.6574
1249,2190.00,219,True,0.6573
1250,2630.00,263,True,0.6572
1251,4100.00,410,True,0.6570
1252,4050.00,405,True,0.6569
1253,4420.00,442,True,0.6567
1254,2330.00,233,True,0.6566
1255,5330.00,533,True,0.6564
1256,1630.00,163,True,0.6563
1257,2780.00,278,True,0.6562
1258,14750.00,1475,True,0.6556
1259,3630.00,363,True,0.6555
1260,1610.00,161,True,0.6554
1261,2570.00,257,True,0.6553
1262,1710.00,171,True,0.6552
1263,5410.00,541,True,0.6550
1264,5270.00,527,True,0.6548
1265,4910.00,491,True,0.6546
1266,6130.00,613,True,0.6544
1267,7090.00,709,True,0.6541
1268,4070.00,407,True,0.6539
1269,4240.00,424,True,0.6537
1270,2960.00,296,True,0.6536
1271,3820.00,382,True,0.6535
1272,1640.00,164,True,0.6534
1273,8010.00,801,True,0.6531
1274,3260.00,326,True,0.6529
1275,3420.00,342,True,0.6528
1276,4250.00,425,True,0.6526
1277,2700.00,270,True,0.6525
1278,2170.00,217,True,0.6524
1279,2240.00,224,True,0.6523
1280,2200.00,220,True,0.6523
1281,2070.00,207,True,0.6522
1282,6200.00,620,True,0.6519
1283,4120.00,412,True,0.6518
1284,5790.00,579,True,0.6515
1285,8890.00,889,True,0.6512
1286,6900.00,690,True,0.6509
1287,6510.00,651,True,0.6506
1288,1890.00,189,True,0.6506
1289,1710.00,171,True,0.6505
1290,1770.00,177,True,0.6504
1291,4140.00,414,True,0.6503
1292,2090.00,209,True,0.6502
1293,2380.00,238,True,0.6501
1294,5480.00,548,True,0.6499
1295,2640.00,264,True,0.6498
1296,8090.00,809,True,0.6494
1297,4880.00,488,True,0.6492
1298,3760.00,376,True,0.6491
1299,1580.00,158,True,0.6490
1300,2890.00,289,True,0.6489
1301,3990.00,399,True,0.6487
1302,5380.00,538,True,0.6485
1303,3330.00,333,True,0.6484
1304,2700.00,270,True,0.6483
1305,3480.00,348,True,0.6482
1306,2430.00,243,True,0.6481
1307,2020.00,202,True,0.6480
1308,2840.00,284,True,0.6479
1309,4260.00,426,True,0.6477
1310,6960.00,696,True,0.6474
1311,3730.00,373,True,0.6473
1312,1710.00,171,True,0.6472
1313,4760.00,476,True,0.6470
1314,5210.00,521,True,0.6468
1315,5610.00,561,True,0.6466
1316,2920.00,292,True,0.6465
1317,2010.00,201,True,0.6464
1318,1930.00,193,True,0.6463
1319,3950.00,395,True,0.6461
1320,2530.00,253,True,0.6460
1321,6460.00,646,True,0.6458
1322,1890.00,189,True,0.6457
1323,2130.00,213,True,0.6456
1324,3050.00,305,True,0.6455
1325,4170.00,417,True,0.6453
1326,4350.00,435,True,0.6452
1327,3030.00,303,True,0.6451
1328,3680.00,368,True,0.6449
1329,3150.00,315,True,0.6448
1330,3930.00,393,True,0.6446
1331,3520.00,352,True,0.6445
1332,2460.00,246,True,0.6444
1333,3080.00,308,True,0.6443
1334,2020.00,202,True,0.6442
1335,1800.00,180,True,0.6441
1336,2000.00,200,True,0.6440
1337,6740.00,674,True,0.6438
1338,2920.00,292,True,0.6437
1339,4900.00,490,True,0.6435
1340,3190.00,319,True,0.6433
1341,2850.00,285,True,0.6432
1342,4060.00,406,True,0.6431
1343,1970.00,197,True,0.6430
1344,1850.00,185,True,0.6429
1345,2760.00,276,True,0.6428
1346,3820.00,382,True,0.6426
1347,2630.00,263,True,0.6425
1348,4010.00,401,True,0.6424
1349,4340.00,434,True,0.6422
1350,3590.00,359,True,0.6421
1351,9400.00,940,True,0.6417
1352,4030.00,403,True,0.6415
1353,4030.00,403,True,0.6414
1354,1970.00,197,True,0.6413
1355,2050.00,205,True,0.6412
1356,9220.00,922,True,0.6409
1357,2040.00,204,True,0.6408
1358,2930.00,293,True,0.6407
1359,4530.00,453,True,0.6405
1360,3140.00,314,True,0.6404
1361,1720.00,172,True,0.6403
1362,5850.00,585,True,0.6401
1363,3710.00,371,True,0.6399
1364,4050.00,405,True,0.6398
1365,2280.00,228,True,0.6397
1366,3710.00,371,True,0.6395
1367,1770.00,177,True,0.6395
1368,8200.00,820,True,0.6391
1369,5360.00,536,True,0.6389
1370,5270.00,527,True,0.6387
1371,6160.00,616,True,0.6385
1372,4130.00,413,True,0.6383
1373,2480.00,248,True,0.6382
1374,3590.00,359,True,0.6381
1375,9080.00,908,True,0.6377
1376,1610.00,161,True,0.6377
1377,3280.00,328,True,0.6375
1378,3680.00,368,True,0.6374
1379,2140.00,214,True,0.6373
1380,1740.00,174,True,0.6372
1381,4450.00,445,True,0.6371
1382,2200.00,220,True,0.6370
1383,3770.00,377,True,0.6368
1384,1880.00,188,True,0.6368
1385,3810.00,381,True,0.6366
1386,8080.00,808,True,0.6363
1387,4040.00,404,True,0.6361
1388,4650.00,465,True,0.6359
1389,8530.00,853,True,0.6356
1390,4450.00,445,True,0.6354
1391,8610.00,861,True,0.6351
1392,1760.00,176,True,0.6350
1393,2560.00,256,True,0.6349
1394,5730.00,573,True,0.6347
1395,7970.00,797,True,0.6344
1396,3090.00,309,True,0.6343
1397,4130.00,413,True,0.6341
1398,2210.00,221,True,0.6340
1399,3280.00,328,True,0.6339
1400,3290.00,329,True,0.6338
1401,2130.00,213,True,0.6337
1402,5330.00,533,True,0.6335
1403,2940.00,294,True,0.6334
1404,2710.00,271,True,0.6333
1405,2830.00,283,True,0.6332
1406,2870.00,287,True,0.6330
1407,1970.00,197,True,0.6330
1408,2090.00,209,True,0.6329
1409,2720.00,272,True,0.6328
1410,3270.00,327,True,0.6327
1411,2680.00,268,True,0.6326
1412,6330.00,633,True,0.6323
1413,3980.00,398,True,0.6322
1414,5250.00,525,True,0.6319
1415,2200.00,220,True,0.6319
1416,3790.00,379,True,0.6317
1417,3270.00,327,True,0.6316
1418,4140.00,414,True,0.6314
1419,3770.00,377,True,0.6313
1420,3330.00,333,True,0.6312
1421,4350.00,435,True,0.6310
1422,3920.00,392,True,0.6308
1423,4840.00,484,True,0.6306
1424,1960.00,196,True,0.6306
1425,1800.00,180,True,0.6305
1426,4140.00,414,True,0.6303
1427,5590.00,559,True,0.6301
1428,2010.00,201,True,0.6300
1429,3510.00,351,True,0.6299
1430,3340.00,334,True,0.6298
1431,8800.00,880,True,0.6294
1432,3940.00,394,True,0.6293
1433,2380.00,238,True,0.6292
1434,5180.00,518,True,0.6290
1435,2360.00,236,True,0.6289
1436,3580.00,358,True,0.6288
1437,3950.00,395,True,0.6286
1438,3590.00,359,True,0.6285
1439,2510.00,251,True,0.6284
1440,1850.00,185,True,0.6283
1441,1690.00,169,True,0.6282
1442,1890.00,189,True,0.6282
1443,3920.00,392,True,0.6280
1444,3480.00,348,True,0.6279
1445,7610.00,761,True,0.6276
1446,3840.00,384,True,0.6274
1447,2200.00,220,True,0.6274
1448,3440.00,344,True,0.6272
1449,5170.00,517,True,0.6270
1450,3290.00,329,True,0.6269
1451,4700.00,470,True,0.6267
1452,2870.00,287,True,0.6266
1453,9290.00,929,True,0.6263
1454,3930.00,393,True,0.6261
1455,9100.00,910,True,0.6258
1456,3820.00,382,True,0.6256
1457,2080.00,208,True,0.6255
1458,4970.00,497,True,0.6253
1459,2460.00,246,True,0.6252
1460,5890.00,589,True,0.6250
1461,3100.00,310,True,0.6249
1462,1560.00,156,True,0.6248
1463,5730.00,573,True,0.6246
1464,3240.00,324,True,0.6245
1465,13950.00,1395,True,0.6240
1466,1850.00,185,True,0.6239
1467,1820.00,182,True,0.6238
1468,6200.00,620,True,0.6236
1469,3420.00,342,True,0.6235
1470,8030.00,803,True,0.6231
1471,7560.00,756,True,0.6229
1472,6500.00,650,True,0.6226
1473,2730.00,273,True,0.6225
1474,3400.00,340,True,0.6224
1475,3540.00,354,True,0.6222
1476,3380.00,338,True,0.6221
1477,3560.00,356,True,0.6220
1478,3500.00,350,True,0.6218
1479,2420.00,242,True,0.6217
1480,3530.00,353,True,0.6216
1481,2540.00,254,True,0.6215
1482,2240.00,224,True,0.6214
1483,5550.00,555,True,0.6212
1484,3400.00,340,True,0.6211
1485,2270.00,227,True,0.6210
1486,2740.00,274,True,0.6209
1487,2210.00,221,True,0.6208
1488,3800.00,380,True,0.6207
1489,4230.00,423,True,0.6205
1490,3710.00,371,True,0.6204
1491,2060.00,206,True,0.6203
1492,3310.00,331,True,0.6202
1493,3370.00,337,True,0.6200
1494,2830.00,283,True,0.6199
1495,2730.00,273,True,0.6198
1496,11300.00,1130,True,0.6194
1497,12720.00,1272,True,0.6189
1498,3080.00,308,True,0.6188
1499,2850.00,285,True,0.6187
1500,1950.00,195,True,0.6186
1501,3110.00,311,True,0.6185
1502,4870.00,487,True,0.6183
1503,2390.00,239,True,0.6182
1504,6460.00,646,True,0.6180
1505,3930.00,393,True,0.6178
1506,2240.00,224,True,0.6177
1507,5930.00,593,True,0.6175
1508,4060.00,406,True,0.6174
1509,4190.00,419,True,0.6172
1510,1840.00,184,True,0.6171
1511,3000.00,300,True,0.6170
1512,3680.00,368,True,0.6169
1513,3010.00,301,True,0.6168
1514,3270.00,327,True,0.6166
1515,4340.00,434,True,0.6165
1516,18050.00,1805,True,0.6158
1517,3060.00,306,True,0.6157
1518,2780.00,278,True,0.6156
1519,3450.00,345,True,0.6155
1520,3810.00,381,True,0.6153
1521,3220.00,322,True,0.6152
1522,4830.00,483,True,0.6150
1523,3220.00,322,True,0.6149
1524,3290.00,329,True,0.6148
1525,2160.00,216,True,0.6147
1526,4180.00,418,True,0.6145
1527,2100.00,210,True,0.6144
1528,2200.00,220,True,0.6144
1529,3090.00,309,True,0.6142
1530,4250.00,425,True,0.6141
1531,1640.00,164,True,0.6140
1532,3730.00,373,True,0.6139
1533,3390.00,339,True,0.6138
